  79.3456971  39.519568 -72.0469901  0.
  79.3456971  39.519568 -72.0469901  0.
  79.4955324  39.523773 -72.0476735  0.
  79.4955677  39.5237728 -72.0476735  0.
  79.6454383  39.5279775 -72.0483569  0.
  79.3456971  39.519568 -72.0469901  0.
  79.6454383  39.5279775 -72.0483569  0.
  79.7953442  39.532182 -72.0490404  0.
  79.7953795  39.5321818 -72.0490405  0.
  79.9453207  39.5363862 -72.049724  0.
  79.6454383  39.5279775 -72.0483569  0.
  79.9453207  39.5363862 -72.049724  0.
  80.0952972  39.5405903 -72.0504076  661340.75
  80.0953324  39.5405901 -72.0504076  661387.688
  80.2453413  39.544794 -72.0510912  931330.688
  79.9453207  39.5363862 -72.049724  0.
  80.2453422  39.544794 -72.0510912  931330.688
  80.5454953  39.5532011 -72.0524587  1778754.38
  80.545495  39.5532011 -72.0524587  1778754.38
  80.545495  39.5532011 -72.0524587  1778754.38
  80.8457812  39.5616073 -72.0538263  3236450.
  80.8457839  39.5616073 -72.0538263  3236496.
  81.1461359  39.5700132 -72.0551941  5619930.
  81.1462651  39.5700124 -72.0551943  5621214.
  81.4467403  39.5784175 -72.0565623  9333898.
  80.8457839  39.5616073 -72.0538263  3236496.
  81.4467423  39.5784175 -72.0565623  9333898.
  82.0481968  39.5952244 -72.059299  22682488.
  82.0481906  39.5952244 -72.059299  22682256.
  82.6498789  39.6120297 -72.0620361  47150644.
  82.6503467  39.6120265 -72.062037  47174664.
  83.2524672  39.6288287 -72.0647749  85208752.
  82.0481906  39.5952244 -72.059299  22682256.
  83.252479  39.6288287 -72.0647749  85209896.
  84.4585112  39.6624201 -72.0702541  194172400.
  84.4585593  39.6624201 -72.0702541  194176944.
  85.665545  39.6960052 -72.075735  304099488.
  85.6674139  39.6959924 -72.0757382  304242144.
  86.8766101  39.7295646 -72.0812224  371572768.
  84.4585593  39.6624201 -72.0702541  194176944.
  86.8764964  39.7295646 -72.0812224  371568608.
  89.3036866  39.7966577 -72.0922037  434862560.
  89.3030225  39.7966577 -72.0922037  434835968.
  89.3030225  39.7966577 -72.0922037  434835968.
  91.7360468  39.8636992 -72.1031983  752527168.
  91.734494  39.8636992 -72.1031983  752048896.
  91.734494  39.8636992 -72.1031983  752048896.
  94.1696009  39.9306893 -72.114206  1.31580429E+09
  94.1714414  39.9306893 -72.114206  1.31602637E+09
  94.1714414  39.9306893 -72.114206  1.31602637E+09
  96.6146054  39.9976278 -72.125227  1.55189427E+09
  96.6162084  39.9976278 -72.125227  1.55201088E+09
  87.4820121  39.7463443 -72.0839661  389262176.
  87.4825394  39.7463411 -72.0839669  389274592.
  88.0885652  39.7631176 -72.0867114  402004064.
  86.8764964  39.7295646 -72.0812224  371568608.
  88.0885709  39.7631176 -72.0867114  402004256.
  88.6951191  39.7798908 -72.0894567  415409504.
  88.6956148  39.7798876 -72.0894576  415422144.
  89.3025746  39.7966577 -72.0922037  434817888.
  88.0885709  39.7631176 -72.0867114  402004256.
  89.3026026  39.7966577 -72.0922037  434819136.
  89.910048  39.8134245 -72.0949507  466481536.
  89.9104295  39.8134213 -72.0949515  466506912.
  90.5180062  39.8301849 -72.0976994  519075968.
  89.3026026  39.7966577 -72.0922037  434819136.
  90.5180896  39.8301849 -72.0976994  519085216.
  91.7341442  39.8636993 -72.1031983  751940608.
  91.7343621  39.8636993 -72.1031983  752006464.
  92.9516726  39.8972007 -72.1087005  1.15495642E+09
  92.9519552  39.8972007 -72.1087005  1.15499661E+09
  94.1711707  39.9306893 -72.114206  1.31599398E+09
  94.1709725  39.9306893 -72.114206  1.31597005E+09
  95.3918817  39.964165 -72.1197148  1.44862554E+09
  95.3915446  39.964165 -72.1197148  1.44859315E+09
  95.3915446  39.964165 -72.1197148  1.44859315E+09
  96.6139202  39.9976278 -72.125227  1.55184422E+09
  96.6141794  39.9976278 -72.125227  1.55186317E+09
  96.6141794  39.9976278 -72.125227  1.55186317E+09
  97.8387694  40.0310777 -72.1307425  1.62796557E+09
  97.8387158  40.0310777 -72.1307425  1.62796288E+09
  99.0642633  40.0645211 -72.1362596  1.68097587E+09
  99.0663129  40.0645081 -72.1362629  1.68104794E+09
  100.294044  40.0979386 -72.1417833  1.71586406E+09
  97.8387158  40.0310777 -72.1307425  1.62796288E+09
  100.293999  40.0979386 -72.1417833  1.71586304E+09
  102.757966  40.1647476 -72.1528375  1.74940557E+09
  102.757895  40.1647476 -72.1528375  1.74940506E+09
  102.757895  40.1647476 -72.1528375  1.74940506E+09
  105.230631  40.2315047 -72.163905  1.75835482E+09
  105.230659  40.2315047 -72.163905  1.75835482E+09
  105.230659  40.2315047 -72.163905  1.75835482E+09
  107.712296  40.2982096 -72.1749859  1.75959168E+09
  107.71234  40.2982096 -72.1749859  1.75959168E+09
  107.71234  40.2982096 -72.1749859  1.75959168E+09
  110.20291  40.3648623 -72.1860801  1.75888973E+09
  110.202944  40.3648623 -72.1860801  1.7588896E+09
  110.202944  40.3648623 -72.1860801  1.7588896E+09
  112.703255  40.4314626 -72.1971878  1.64712858E+09
  112.703677  40.4314626 -72.1971878  1.64709696E+09
  112.703677  40.4314626 -72.1971878  1.64709696E+09
  115.21542  40.4980104 -72.2083088  1.41454182E+09
  115.214971  40.4980104 -72.2083088  1.41458765E+09
  115.214971  40.4980104 -72.2083088  1.41458765E+09
  117.737523  40.5645055 -72.2194433  1.15112909E+09
  117.737238  40.5645055 -72.2194433  1.15115866E+09
  117.737238  40.5645055 -72.2194433  1.15115866E+09
  120.270338  40.6309477 -72.2305912  912453696.
  120.27052  40.6309477 -72.2305912  912438080.
  120.27052  40.6309477 -72.2305912  912438080.
  122.814193  40.6973369 -72.2417526  720661632.
  122.814281  40.6973369 -72.2417526  720656192.
  122.814281  40.6973369 -72.2417526  720656192.
  125.368033  40.7636729 -72.2529275  577561664.
  125.368091  40.7636729 -72.2529275  577559232.
  125.368091  40.7636729 -72.2529275  577559232.
  127.931562  40.8299556 -72.2641158  476215200.
  127.931585  40.8299556 -72.2641158  476214432.
  127.931585  40.8299556 -72.2641158  476214432.
  130.504475  40.8961848 -72.2753177  407921280.
  130.507475  40.8961848 -72.2753177  407857728.
  120.905164  40.6475516 -72.2333799  859807360.
  120.905819  40.6475483 -72.2333807  859755136.
  121.541105  40.6641489 -72.2361702  810252544.
  120.27052  40.6309477 -72.2305912  912438080.
  121.541109  40.6641489 -72.2361702  810252544.
  122.17705  40.6807462 -72.2389606  763906880.
  122.177691  40.6807429 -72.2389614  763861696.
  122.814259  40.6973369 -72.2417526  720657216.
  121.541109  40.6641489 -72.2361702  810252544.
  122.814263  40.6973369 -72.2417526  720657216.
