 231.00  0.14982E-04  0.52162E-10  0.62346E+03
 232.00  0.14514E-04  0.50399E-10  0.62356E+03
 233.00  0.14062E-04  0.48701E-10  0.62365E+03
 234.00  0.13626E-04  0.47065E-10  0.62373E+03
 235.00  0.13204E-04  0.45490E-10  0.62382E+03
 236.00  0.12796E-04  0.43973E-10  0.62390E+03
 237.00  0.12402E-04  0.42511E-10  0.62397E+03
 238.00  0.12022E-04  0.41103E-10  0.62404E+03
 239.00  0.11653E-04  0.39745E-10  0.62411E+03
 240.00  0.11298E-04  0.38437E-10  0.62418E+03
 241.00  0.10954E-04  0.37175E-10  0.62424E+03
 242.00  0.10621E-04  0.35959E-10  0.62431E+03
 243.00  0.10299E-04  0.34787E-10  0.62437E+03
 244.00  0.99884E-05  0.33656E-10  0.62442E+03
 245.00  0.96875E-05  0.32565E-10  0.62448E+03
 246.00  0.93964E-05  0.31513E-10  0.62453E+03
 247.00  0.91148E-05  0.30497E-10  0.62458E+03
 248.00  0.88423E-05  0.29518E-10  0.62462E+03
 249.00  0.85787E-05  0.28573E-10  0.62467E+03
 250.00  0.83235E-05  0.27660E-10  0.62471E+03
 251.00  0.80766E-05  0.26779E-10  0.62476E+03
 252.00  0.78376E-05  0.25929E-10  0.62480E+03
 253.00  0.76063E-05  0.25108E-10  0.62483E+03
 254.00  0.73823E-05  0.24316E-10  0.62487E+03
 255.00  0.71654E-05  0.23550E-10  0.62491E+03
 256.00  0.69555E-05  0.22811E-10  0.62494E+03
 257.00  0.67521E-05  0.22097E-10  0.62497E+03
 258.00  0.65552E-05  0.21407E-10  0.62500E+03
 259.00  0.63645E-05  0.20740E-10  0.62503E+03
 260.00  0.61798E-05  0.20096E-10  0.62506E+03
 261.00  0.60008E-05  0.19474E-10  0.62509E+03
 262.00  0.58275E-05  0.18872E-10  0.62512E+03
 263.00  0.56595E-05  0.18290E-10  0.62514E+03
 264.00  0.54968E-05  0.17728E-10  0.62517E+03
 265.00  0.53391E-05  0.17185E-10  0.62519E+03
 266.00  0.51863E-05  0.16659E-10  0.62521E+03
 267.00  0.50382E-05  0.16151E-10  0.62523E+03
 268.00  0.48946E-05  0.15659E-10  0.62525E+03
 269.00  0.47555E-05  0.15184E-10  0.62527E+03
 270.00  0.46206E-05  0.14724E-10  0.62529E+03
 271.00  0.44898E-05  0.14279E-10  0.62531E+03
 272.00  0.43630E-05  0.13848E-10  0.62533E+03
 273.00  0.42401E-05  0.13432E-10  0.62534E+03
 274.00  0.41209E-05  0.13029E-10  0.62536E+03
 275.00  0.40053E-05  0.12639E-10  0.62537E+03
 276.00  0.38932E-05  0.12261E-10  0.62539E+03
 277.00  0.37845E-05  0.11896E-10  0.62540E+03
 278.00  0.36791E-05  0.11542E-10  0.62542E+03
 279.00  0.35768E-05  0.11199E-10  0.62543E+03
 280.00  0.34776E-05  0.10868E-10  0.62544E+03
 281.00  0.33813E-05  0.10547E-10  0.62545E+03
 282.00  0.32879E-05  0.10236E-10  0.62547E+03
 283.00  0.31973E-05  0.99345E-11  0.62548E+03
 284.00  0.31094E-05  0.96428E-11  0.62549E+03
 285.00  0.30241E-05  0.93603E-11  0.62550E+03
 286.00  0.29413E-05  0.90866E-11  0.62551E+03
 287.00  0.28609E-05  0.88215E-11  0.62552E+03
 288.00  0.27829E-05  0.85646E-11  0.62552E+03
 289.00  0.27072E-05  0.83156E-11  0.62553E+03
 290.00  0.26338E-05  0.80744E-11  0.62554E+03
 291.00  0.25624E-05  0.78406E-11  0.62555E+03
 292.00  0.24932E-05  0.76141E-11  0.62556E+03
 293.00  0.24260E-05  0.73945E-11  0.62556E+03
 294.00  0.23607E-05  0.71816E-11  0.62557E+03
 295.00  0.22974E-05  0.69753E-11  0.62558E+03
